"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Unión Europea","EUU","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3951797485352","80.9395370483398","75.1947326660156","75.2506637573242","75.9946899414062","78.9462432861328","79.284309387207","78.0777816772461","76.7405090332031","74.5641403198242","78.2701034545898","73.8276596069336","73.6801071166992","73.4430084228516","72.7626037597656","72.1921463012695","71.6379013061523","72.1596832275391","","71.0408706665039","","",
"Finlandia","FIN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7913208007812","","","100","100","","","","","","","92.2717819213867","87.5523529052734","94.2052154541016","92.3600158691406","",
"Francia","FRA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Feroe","FRO","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6638641357422","36.3333320617676","35.9735984802246","27.5462970733643","","",
"Gabón","GAB","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2583770751953","","100","","","","","","","","","","","","","","","","52.0477142333984","","","","",
"Reino Unido","GBR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6991119384766","94.6819305419922","","97.3575820922852","","","","","94.9888534545898","94.58984375","","","","","","","","","","","","","","",
"Ghana","GHA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7963714599609","69.09326171875","68.6124114990234","64.9443817138672","62.1085510253906","67.9608383178711","57.8754005432129","61.4824600219727","53.0111999511719","49.0710792541504","47.5666885375977","50.6026191711426","50.6002807617188","52.2658805847168","53.3044204711914","52.3977584838867","54.6945190429688","56.0447692871094","55.373779296875","60.4105491638184","61.5381011962891","67.3241271972656","65.5213317871094","","",
"Gibraltar","GIB","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9130401611328","99.0476226806641","100","","","","","","","100","99.5073928833008","","","","","","","85.2941207885742","100","","","100","","0","",
"Guinea","GIN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0819396972656","67.6950836181641","","82.1452789306641","","66.1054840087891","80.376350402832","74.5147171020508","74.1184005737305","75.0039520263672","75.6872634887695","75.3609313964844","76.850227355957","73.5275344848633","74.6434097290039","76.7044677734375","69.204216003418","","",
"Gambia","GMB","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7427062988281","","","","","","","","","","","89.7431716918945","63.4887619018555","81.9169998168945","90.653450012207","85.813720703125","","87.7462463378906","100","87.8427886962891","87.6808929443359","87.6031723022461","","",
"Guinea-Bissau","GNB","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1248207092285","","","","","","","","","","38.9313011169434","","","","","","","","","","","","","",
"Guinea Ecuatorial","GNQ","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.965518951416","42.6976203918457","45.2571105957031","48.8267402648926","12.5106620788574","","","37.2295417785645","","","","","","","","",
"Grecia","GRC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Granada","GRD","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2110595703125","70.0653610229492","","68.0180206298828","","75.34765625","","69.4603881835938","73.4959335327148","68.7951812744141","65.3348999023438","55.038761138916","","53.7142906188965","62.9711799621582","63.590389251709","62.9976615905762","64.0625","62.9491882324219","","","65.0602416992188","","",
"Groenlandia","GRL","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7404289245605","51.4327011108398","53.0699691772461","","57.4748382568359","","57.2046089172363","","57.27294921875","58.4919090270996","63.6986312866211","66.0630111694336","67.696907043457","69.6494216918945","76.8219146728516","77.7202072143555","77.0861282348633","78.6898193359375","","76.9540100097656","75","68.31640625","","","",
"Ingreso alto","HIC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4344863891602","96.7633590698242","96.4269332885742","95.9322509765625","95.8188095092773","95.7863082885742","95.9104766845703","96.0503692626953","94.3845672607422","92.2129669189453","89.2491683959961","",
"Hong Kong, Región Administrativa Especial","HKG","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9000015258789","86.3897323608398","87.5492324829102","89.3990097045898","90.6256332397461","91.1424713134766","91.8492126464844","93.1641693115234","94.8320693969727","94.5602416992188","95.1198806762695","95.124153137207","95.6056365966797","95.7912902832031","95.7918472290039","96.0071563720703","96.4113311767578","96.1748580932617","96.6066284179688","96.8944091796875","96.5510864257812","95.982048034668","95.6809463500977","96.1494064331055","95.6746826171875","",
"Honduras","HND","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2134399414062","","","","","","","","","","","","","","","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5988464355469","","","83.8993606567383","83.6260070800781","82.3828201293945","82.5346527099609","81.6596527099609","79.8886566162109","79.7224197387695","78.0014266967773","78.6840286254883","78.5058364868164","78.1159210205078","77.1709136962891","77.6967010498047","76.6892013549805","75.9768905639648","75.5920104980469","75.4870300292969","74.4626922607422","75.3269424438477","74.4520263671875","",
"Croacia","HRV","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","",
"Haití","HTI","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungría","HUN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3352584838867","84.7794876098633","86.4050064086914","88.4827270507812","87.4874572753906","88.2740707397461","89.3953399658203","89.1107711791992","",
"BIRF y la AIF","IBT","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1667709350586","83.8214492797852","82.5146484375","83.455451965332","84.7759017944336","84.2139129638672","84.7709503173828","85.4558563232422","84.9125213623047","",
"total de la AIF","IDA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1268768310547","79.28466796875","75.2449264526367","76.4203262329102","77.6389694213867","80.3953094482422","80.1938705444336","79.9178466796875","78.8450317382812","77.5695571899414","80.7116928100586","77.2521667480469","75.9638595581055","75.6429977416992","75.3027877807617","74.5787887573242","74.0762405395508","74.4396362304688","74.2428283691406","","","",
"mezcla de la AIF","IDB","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.6969223022461","81.3347015380859","70.1675186157227","72.7126312255859","73.4837493896484","80.5617828369141","82.7368927001953","80.9438705444336","79.0509262084961","75.1720733642578","85.0667724609375","75.3659515380859","72.9156799316406","72.6691665649414","73.1990585327148","71.8489227294922","70.3320999145508","71.8108520507812","73.0559387207031","","","",
"Indonesia","IDN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo AIF","IDX","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9450225830078","78.352912902832","78.5619888305664","78.1066131591797","78.0280914306641","78.4003524780273","79.6869888305664","80.3200378417969","79.1053085327148","79.4657363891602","78.7555084228516","78.6418762207031","79.0221633911133","78.0752716064453","77.2827377319336","76.9149627685547","76.1819915771484","75.7325897216797","75.6894989013672","75.5287170410156","74.7202224731445","75.4170379638672","","",
"Isla de Man","IMN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8310470581055","","73.1334381103516","77.7492752075195","89.5082778930664","88.6790390014648","",
"No clasificado","INX","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4033279418945","","100","","","95.8424606323242","98.6621398925781","98.4401931762695","","","","","100","100","100","100","100","","","","","","",
"Iraq","IRQ","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","100","","","","","","","","","","","","","","","","","","","",
"Islandia","ISL","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6615524291992","93.3762512207031","96.2075119018555","","100","100","100","100","99.038200378418","",
"Jordania","JOR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","",
"Japón","JPN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","",
"Kenya","KEN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6919937133789","98.801139831543","98.9132537841797","99.4349136352539","98.696418762207","98.4161529541016","96.8073120117188","","","","","","","","","","","100","","","",
"Kirguistán","KGZ","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0189399719238","54.817081451416","57.9615287780762","61.2564010620117","62.357349395752","64.3790817260742","65.7482223510742","68.413200378418","69.6577682495117","71.9735870361328","92.1450347900391","93.0305709838867","92.7841644287109","94.9920120239258","95.4301376342773","96.0243911743164","96.4624862670898","96.3365097045898","96.7321395874023","96.571891784668","",
"Camboya","KHM","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9141006469727","96.0165863037109","94.7456970214844","96.5010223388672","97.6862564086914","98.3148498535156","98.4139022827148","98.2186889648438","99.4791870117188","99.0555419921875","99.1058807373047","100","100","100","100","100","99.6966323852539","99.2828826904297","100","100","100","100","",
"Kiribati","KIR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8837890625","84.3234329223633","90.4538269042969","85.4263610839844","","","","48.6024856567383","54.0832061767578","52.4429969787598","78.8216552734375","72.7134094238281","","","","90.4829483032227","","","",
"Saint Kitts y Nevis","KNA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5","","61.2359580993652","55.7746505737305","54.4041481018066","55.7065200805664","55.0408706665039","58.3333282470703","","61.8279609680176","63.5910186767578","61.6252784729004","61.6252784729004","63.6165618896484","64.6753234863281","64.6753234863281","68.3291778564453","71.8231964111328","72.0101776123047","","","61.8932037353516","","67.7570114135742","","",
"Corea, República de","KOR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Kuwait","KWT","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","","100","100","100","100","100","100","100","","77.6199798583984","77.7441635131836","77.1555023193359","79.4896926879883","78.9332427978516","","","","","94.7163162231445","100","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0989685058594","","","83.3624420166016","84.5191192626953","83.9459228515625","83.7790679931641","83.7567977905273","83.8169937133789","83.9690475463867","80.6282272338867","81.0476531982422","81.6835784912109","82.0464096069336","82.0735015869141","81.9402389526367","82.7875289916992","83.6889038085938","84.4949798583984","84.2676086425781","",
"República Democrática Popular Lao","LAO","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7153930664062","76.6925201416016","76.2407379150391","76.1499404907227","77.5226593017578","79.3534622192383","83.3810424804688","85.7590179443359","89.6703109741211","96.8856811523438","91.9874267578125","95.4030609130859","93.7663803100586","97.2380752563477","97.9802398681641","98.2812881469727","98.4264068603516","97.496467590332","97.0169067382812","97.016960144043","96.9100875854492","98.8429336547852","99.1000823974609","89.7334442138672","",
"Líbano","LBN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5730495452881","34.8860511779785","",
"Liberia","LBR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.576171875","","40.1133193969727","47.766731262207","","56.3671112060547","","","56.388500213623","","","70.1700210571289","","","66.542610168457","","","",
"Libia","LBY","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1482925415039","","77.3345413208008","77.8095169067383","79.9627227783203","79.8434371948242","82.1465377807617","87.8323135375977","87.6360015869141","86.7744979858398","86.7413635253906","87.7609100341797","","","","","","","87.408088684082","86.0396041870117","","81.4061126708984","",
"América Latina y el Caribe","LCN","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5584487915039","81.4728622436523","81.0224533081055","80.7899169921875","80.720100402832","80.7953033447266","80.9301681518555","77.8166885375977","78.1710662841797","78.8016662597656","79.1646270751953","79.2940902709961","78.9719619750977","79.5465621948242","80.1395111083984","80.5664978027344","80.2079772949219","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5344085693359","77.9402770996094","","","77.5057220458984","78.5185699462891","79.7027893066406","79.8392028808594","78.4847106933594","78.9768295288086","78.0927581787109","77.3989105224609","77.7271423339844","77.2772598266602","76.2110595703125","75.4458465576172","74.9626922607422","74.1718063354492","74.031982421875","73.7430877685547","72.653450012207","73.503547668457","","",
"Países de ingreso bajo","LIC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6425476074219","83.7157135009766","83.2649078369141","81.4609680175781","81.0018997192383","79.8130416870117","78.9049987792969","78.283203125","78.2796401977539","76.637939453125","75.8256225585938","74.950813293457","74.6766967773438","73.1024703979492","74.3414688110352","72.1123962402344","",
"Liechtenstein","LIE","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1101531982422","82.390380859375","","80.2432327270508","","86.2257995605469","85.0417404174805","85.4791030883789","83.0511932373047","83.3280334472656","82.627326965332","87.6333389282227","","",
"Países de ingreso mediano bajo","LMC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.7087326049805","87.1836929321289","86.2696075439453","85.3843994140625","85.1707534790039","84.2062530517578","83.6169281005859","82.5419998168945","81.1358337402344","80.9626312255859","77.1270370483398","76.4953308105469","76.0869216918945","73.6824569702148","76.2578125","79.1529998779297","77.8174133300781","79.6966171264648","83.1969680786133","83.1158905029297","",
"Ingreso mediano y bajo","LMY","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.526237487793","84.1535797119141","82.8029022216797","83.7583770751953","85.0889663696289","84.5495681762695","85.2015686035156","85.9197463989258","85.3864288330078","",
"Lesotho","LSO","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.0668716430664","74.1897888183594","74.8459320068359","72.5864410400391","67.3337631225586","65.475830078125","63.6793403625488","66.7018585205078","71.8129501342773","57.0214996337891","57.6022911071777","63.3819999694824","66.4527969360352","67.5446395874023","72.0328521728516","75.7857971191406","79.1582794189453","86.5256881713867","","","","","","","",
"avanzada del dividendo demográfico","LTE","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4106521606445","","","","","",
"Lituania","LTU","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0757598876953","94.848388671875","95.672248840332","95.8152008056641","95.7301635742188","95.3204574584961","94.5482711791992","94.1656723022461","92.7952499389648","91.3186721801758","89.831901550293","91.3068923950195","","","",
"Luxemburgo","LUX","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Región Administrativa Especial de Macao, China","MAC","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9966812133789","83.5234527587891","87.2287673950195","89.6658401489258","90.4024810791016","90.9313735961914","90.8017425537109","88.9301223754883","88.8751525878906","86.2956314086914","85.9936904907227","84.7178192138672","85.830207824707","87.9825668334961","88.1627578735352","88.1965179443359","96.1672515869141","97.5891036987305","98.1947708129883","98.5234909057617","98.9175720214844","98.8976364135742","99.0915985107422","99.1279067993164","",
"Isla de San Martín (parte francesa)","MAF","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mónaco","MCO","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.529411315918","75","73.0769195556641","71.929817199707","",
"República de Moldova","MDA","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","",
"Madagascar","MDG","Maestros capacitados en educación de nivel primario (% del total de maestros)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9862194061279","18.9144401550293","16.6627502441406","15.0726404190063","14.8742904663086","14.8374300003052","14.7079801559448","15.2689695358276","","","","",
